MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,Age,LastRemod
120,RL,34,5001,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,166,Gd,TA,PConc,Gd,TA,No,904,0,410,1314,GasA,Ex,Y,SBrkr,1314,0,0,1314,1,0,2,0,2,1,Gd,6,Typ,1,2,Y,172,62,0,0,0,0,Missing,0,7,WD,Normal,230000,2,1
20,RL,92,11932,Pave,Missing,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,186,Gd,TA,PConc,Gd,TA,No,0,0,1580,1580,GasA,Ex,Y,SBrkr,1580,0,0,1580,0,0,2,0,3,1,Gd,7,Typ,0,3,Y,0,24,0,0,0,0,Missing,0,6,ConLD,Partial,235128,1,0
60,RL,76,9120,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,Hip,CompShg,HdBoard,HdBoard,270,Gd,TA,CBlock,TA,TA,No,442,0,459,901,GasA,TA,Y,SBrkr,943,933,0,1876,0,0,2,1,4,1,Gd,8,Typ,1,2,Y,0,69,0,0,0,0,Missing,0,7,WD,Normal,185000,34,34
145,RL,24,2280,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,Plywood,Brk Cmn,0,TA,TA,CBlock,Gd,TA,No,311,0,544,855,GasA,Fa,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,TA,7,Typ,1,2,Y,26,0,0,0,0,0,Missing,0,7,WD,Normal,146000,32,32
20,RL,87.76135482,14778,Pave,Missing,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7,Hip,CompShg,HdBoard,HdBoard,72,Gd,TA,CBlock,TA,TA,No,728,0,568,1296,GasA,Ex,Y,SBrkr,1640,0,0,1640,1,0,1,0,3,1,Gd,7,Typ,1,2,Y,108,0,0,0,0,0,Missing,0,11,WD,Normal,224000,54,2
20,RL,109,8724,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,0,TA,TA,CBlock,Gd,TA,No,492,0,402,894,GasA,Gd,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,TA,5,Typ,1,2,Y,0,0,0,0,0,0,Missing,0,5,WD,Normal,129000,39,39
90,RL,60,12900,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,Gable,CompShg,Plywood,Plywood,0,TA,TA,CBlock,Gd,TA,Av,1198,0,0,1198,GasA,TA,Y,SBrkr,1258,0,0,1258,2,0,0,2,0.5,1,TA,6,Typ,0,2,Y,120,0,0,0,0,0,Missing,0,1,WD,Alloca,108959,39,39
80,RL,80.78184045,16157,Pave,Missing,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,5,7,Gable,CompShg,Plywood,Plywood,0,TA,TA,PConc,Gd,TA,Gd,680,0,289,1360,GasA,Ex,Y,SBrkr,1432,0,0,1432,1,0,1,1,2,1,Gd,5,Typ,1,2,Y,168,170,0,0,0,0,Missing,0,6,WD,Normal,194000,29,29
20,RL,79,9541,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,268,Gd,TA,PConc,Gd,TA,No,0,0,1502,1502,GasA,Ex,Y,SBrkr,1502,0,0,1502,0,0,2,0,3,1,Gd,7,Typ,0,2,Y,0,114,0,0,0,0,Missing,0,9,New,Partial,233170,0,0
20,RL,64,10475,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,72,Gd,TA,PConc,Gd,TA,Av,0,0,1685.5,1694,GasA,Ex,Y,SBrkr,1694,0,0,1694,0,0,2,0,3,1,Gd,7,Typ,0,3,Y,160,33,0,0,0,0,Missing,0,2,WD,Normal,245350,2,2
60,RL,58,10852,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,0,TA,TA,PConc,Gd,TA,No,786,0,173,959,GasA,Ex,Y,SBrkr,959,712,0,1671,1,0,2,1,3,1,TA,7,Typ,1,2,Y,0,38,0,0,0,0,Missing,0,2,WD,Normal,173000,6,6
70,RL,120,13728,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,Hip,CompShg,Stucco,Stucco,0,TA,TA,CBlock,TA,TA,No,626,0,501,1127,GasA,Ex,Y,SBrkr,1236,872,0,2108,0,0,2,0,4,1,Gd,7,Typ,2,2,Y,0,0,0,0,0,0,Missing,0,7,WD,Normal,235000,73,22
60,RL,118,17673.5,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,Hip,CompShg,HdBoard,HdBoard,1378,Gd,Gd,PConc,Ex,TA,Gd,1387,0,543,1930,GasA,Ex,Y,SBrkr,1831,1796,0,2747.625,1,0,3,1,4,1,Gd,10,Typ,1,3,Y,361,76,0,0,0,0,Missing,0,7,WD,Normal,625000,11,10
80,RL,76,9880,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,Plywood,Plywood,0,TA,TA,CBlock,TA,TA,Av,522,0,574,1096,GasA,TA,Y,SBrkr,1118,0,0,1118,1,0,1,0,3,1,TA,6,Typ,1,1,Y,203,0,0,0,0,0,GdPrv,0,7,WD,Normal,171000,31,31
20,RL,76,9120,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,TA,TA,No,662,0,599,1261,GasA,Ex,Y,SBrkr,1261,0,0,1261,1,0,1,0,3,1,TA,6,Typ,1,2,Y,0,0,0,0,0,0,Missing,0,11,WD,Normal,163000,50,50
145,FV,35,4017,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,0,Gd,TA,PConc,Gd,TA,No,0,0,625,625,GasA,Ex,Y,SBrkr,625,625,0,1250,0,0,2,1,2,1,Gd,5,Typ,0,2,Y,0,54,0,0,0,0,Missing,0,3,WD,Normal,171900,2,1
50,RL,138,17673.5,Pave,Missing,IR1,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,TA,TA,No,152,0,977,1598,GasA,TA,Y,SBrkr,1636,971,0,2747.625,0,0,3,0,3,1,Ex,10,Maj1,1,0,Y,122,0,0,0,0,0,MnPrv,0,3,WD,Normal,200500,61,13
70,RL,80,16560,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7.5,Gable,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,BrkTil,Gd,TA,No,503,0,449,952,GasA,TA,Y,SBrkr,1170,1175,0,2345,0,0,2,1,4,1,TA,9,Typ,1,2,Y,0,0,0,0,0,0,Missing,0,7,WD,Normal,239000,74,56
50,RL,85,10678,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,Hip,CompShg,HdBoard,HdBoard,337,Gd,TA,PConc,Gd,TA,No,700,0,983,1683,GasA,Ex,Y,SBrkr,2129,743,0,2747.625,0,0,2,1,4,1,Gd,9,Typ,1,2,Y,0,33,0,0,0,0,Missing,0,4,WD,Normal,285000,15,7
20,RL,37,6951,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,Plywood,0,TA,TA,CBlock,TA,TA,No,658,0,218,876,GasA,TA,Y,SBrkr,923,0,0,923,1,0,1,0,3,1,TA,5,Typ,0,1,Y,362,0,0,0,0,0,MnPrv,0,10,WD,Normal,119500,24,23
50,RM,67.28463864,3950,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,7.5,Gable,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,TA,TA,No,468,0,350,818,GasA,TA,Y,SBrkr,818,406,0,1224,0,0,1,0,3,1,TA,5,Typ,0,1,N,0,0,0,0,0,0,Missing,0,12,WD,Normal,115000,83,5
50,RL,54,7681,Pave,Missing,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,BrkTil,TA,TA,No,0,0,731,731,GasA,Ex,Y,SBrkr,820,523,0,1343,0,0,1,1,3,1,TA,7,Typ,1,1,Y,192,0,0,0,0,0,Missing,0,7,WD,Normal,154900,88,59
20,RL,77,8335,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,Slab,Missing,Missing,Missing,0,0,0,42,GasA,Gd,Y,SBrkr,1124,0,0,1124,0,0,1,0,3,1,TA,5,Min2,1,0,N,0,36,0,0,0,0,Missing,0,4,WD,Normal,93000,52,52
60,RL,92.4027926,11170,Pave,Missing,IR2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,0,TA,TA,Wood,Gd,TA,No,1216,0,0,1216,GasA,Ex,Y,SBrkr,1298,1216,0,2514,0,0,2,1,4,1,TA,8,Typ,0,2,Y,0,0,0,0,0,0,GdPrv,0,4,WD,Normal,250000,16,15
120,RM,64,5587,Pave,Missing,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,CemntBd,CmentBd,186,Ex,TA,PConc,Ex,TA,Gd,1480,0,120,1600,GasA,Ex,Y,SBrkr,1652,0,0,1652,1,0,2,0,2,1,Gd,5,Typ,1,2,Y,162,53,0,0,0,0,Missing,0,11,New,Partial,392500,0,0
60,RL,160,15623,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,Hip,CompShg,Wd Sdng,ImStucc,0,Gd,TA,PConc,Ex,TA,Av,1780.625,0,300,2052,GasA,Ex,Y,SBrkr,2155.125,1820,0,2747.625,1,0,3,1,4,1,Ex,10,Typ,2,3,Y,171,78,0,0,0,0,MnPrv,0,7,WD,Abnorml,745000,11,11
30,RL,60,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,Stucco,Stucco,0,TA,TA,BrkTil,TA,TA,No,821,0,299,1120,GasA,Ex,Y,SBrkr,1130,0,0,1130,1,0,1,0,2,1,TA,5,Typ,1,2,Y,229,0,0,0,0,0,Missing,0,6,WD,Normal,120000,86,56
20,RL,50,17673.5,Grvl,Missing,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,5,4,Hip,CompShg,MetalSd,MetalSd,226,TA,TA,CBlock,TA,TA,Gd,1159,0,413,1572,GasA,Gd,Y,SBrkr,1572,0,0,1572,1,0,1,1,3,1,TA,5,Typ,2,3,Y,0,170,0,0,0,0,Missing,0,5,WD,Normal,186700,44,44
50,RL,60,9738,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,AsbShng,AsbShng,0,TA,Gd,BrkTil,TA,TA,No,392,0,392,784,GasA,Gd,Y,SBrkr,949,272,0,1221,1,0,1,0,4,1,TA,7,Typ,0,1,Y,0,0,0,0,0,0,Missing,0,3,WD,Normal,104900,82,56
145,RL,107,10615,Pave,Missing,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,3,5,Gable,CompShg,HdBoard,HdBoard,0,TA,TA,CBlock,Fa,TA,Mn,440,0,538,978,GasA,TA,Y,SBrkr,1014,685,0,1699,1,0,2,0,3,1,TA,7,Typ,0,2,Y,0,74,0,0,0,0,Missing,0,8,WD,Abnorml,95000,109,39
20,RL,89,12461,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,ImStucc,ImStucc,0,Gd,TA,PConc,Gd,TA,No,1456,0,168,1624,GasA,Ex,Y,SBrkr,1624,0,0,1624,1,0,2,0,2,1,Gd,5,Typ,1,3,Y,0,114,0,0,0,0,GdPrv,0,7,WD,Normal,262000,12,11
60,RL,68,8935,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,95,Gd,TA,PConc,Gd,TA,No,0,0,831,831,GasA,Ex,Y,SBrkr,831,829,0,1660,0,0,2,1,3,1,Gd,7,Typ,0,2,Y,144,68,0,0,0,0,Missing,0,7,WD,Normal,195000,7,7
60,RL,60,7500,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0,TA,TA,PConc,TA,TA,No,0,0,994,994,GasA,Gd,Y,SBrkr,1028,776,0,1804,0,0,2,1,3,1,Gd,7,Typ,1,2,Y,140,60,0,0,0,0,Missing,0,6,WD,Normal,189000,11,11
145,RL,71.55737815,17673.5,Pave,Missing,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,Gable,CompShg,MetalSd,MetalSd,149,TA,Gd,CBlock,TA,TA,Av,1159,0,90,1249,GasA,Ex,Y,SBrkr,1622,0,0,1622,1,0,1,0,3,1,TA,7,Typ,1,3.5,Y,420,0,0,0,0,0,Missing,0,3,WD,Normal,168000,46,32
145,FV,24,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,Gable,CompShg,MetalSd,MetalSd,456,Gd,TA,PConc,Gd,TA,No,0,0,776,776,GasA,Ex,Y,SBrkr,764,677,0,1441,0,0,2,1,2,1,Gd,5,Typ,0,2,Y,206,0,0,0,0,0,Missing,0,11,WD,Normal,174000,8,7
50,RM,60,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7.5,Gambrel,CompShg,VinylSd,VinylSd,0,TA,TA,PConc,TA,TA,Mn,0,0,702,702,GasA,Gd,Y,SBrkr,842,630,0,1472,0,0,1,0,3,1,Gd,6,Typ,0,1,P,0,0,0,0,0,0,GdWo,0,7,WD,Normal,125000,82,13
120,RM,49.15049306,4500,Pave,Missing,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,425,TA,TA,PConc,Ex,TA,No,883,0,341,1224,GasA,Ex,Y,SBrkr,1224,0,0,1224,1,0,2,0,2,1,TA,5,Typ,0,2,Y,0,170,0,0,0,0,Missing,0,6,WD,Normal,165000,10,10
60,RL,80,9364,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,Gable,CompShg,HdBoard,HdBoard,143,TA,TA,CBlock,TA,TA,No,371,0,292,663,GasA,TA,Y,SBrkr,663,689,0,1352,0,0,1,1,4,1,TA,7,Typ,0,1,Y,379,36,0,0,0,0,MnPrv,0,3,WD,Normal,158000,41,41
60,RL,51,8029,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,0,TA,TA,PConc,Gd,TA,No,0,0,728,728,GasA,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,0,2,Y,100,24,0,0,0,0,Missing,0,7,WD,Normal,176000,3,3
60,RL,58,14054,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Gd,TA,Av,0,0,879,879,GasA,Ex,Y,SBrkr,879,984,0,1863,0,0,2,1,4,1,Gd,9,Typ,1,3,Y,100,17,0,0,0,0,Missing,0,11,New,Partial,219210,0,0
75,RM,65,8850,Pave,Missing,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,Gable,CompShg,MetalSd,MetalSd,0,TA,TA,BrkTil,TA,TA,No,0,0,815,815,GasA,Ex,Y,SBrkr,815,875,0,1690,0,0,1,0,3,1,TA,7,Typ,1,1,Y,0,0,0,0,0,0,Missing,0,7,ConLw,Normal,144000,90,56
20,RL,70,9100,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Gd,TA,No,0,0,1212,1212,GasA,Ex,Y,SBrkr,1212,0,0,1212,0,0,2,0,3,1,Gd,6,Typ,0,2,Y,356,0,0,0,0,0,Missing,0,6,WD,Normal,178000,8,8
20,RL,75,11235,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,HdBoard,HdBoard,51,TA,TA,CBlock,TA,TA,No,547,0,504,1051,GasA,Gd,Y,SBrkr,1382,0,0,1382,0,0,1,1,3,1,TA,6,Typ,1,2,Y,0,82,0,0,0,0,Missing,0,10,WD,Normal,148000,43,27
20,RL,71,9353,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,TA,TA,No,0,0,864,864,GasA,Gd,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,1,Y,0,0,0,0,0,0,Missing,0,7,Oth,Abnorml,116050,36,36
60,RL,80,10400,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0,TA,TA,PConc,Gd,TA,Av,0,0,866,866,GasA,Ex,Y,SBrkr,866,913,0,1779,0,0,2,1,3,1,Gd,6,Typ,0,2,Y,198,36,0,0,0,0,Missing,0,3,WD,Normal,197900,11,11
50,RM,50,6000,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7.5,Gable,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,BrkTil,TA,TA,No,0,0,884,884,GasA,Ex,Y,SBrkr,884,464,0,1348,1,0,1,0,3,1,TA,5,Typ,1,1,N,0,0,0,0,0,0,Missing,0,5,WD,Normal,117000,84,12
20,RL,75,9750,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,171,Gd,TA,PConc,Gd,TA,No,0,0,1630,1630,GasA,Ex,Y,SBrkr,1630,0,0,1630,0,0,2,0,3,1,Gd,6,Typ,1,2,Y,74,170,0,0,0,0,Missing,0,10,WD,Normal,213000,9,8
20,RL,78,10140,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,0,TA,TA,CBlock,Gd,TA,No,788,0,268,1056,GasA,Ex,Y,SBrkr,1074,0,0,1074,1,0,1,1,3,1,TA,6,Typ,0,2,Y,0,88,0,0,0,0,MnPrv,0,7,WD,Normal,153500,31,31
20,RL,90,14684,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,Hip,CompShg,HdBoard,HdBoard,234,Gd,TA,CBlock,Gd,TA,Mn,485,0,1496,2052,GasA,Gd,Y,SBrkr,2155.125,0,0,2196,0,0,2,0,3,1,Gd,7,Typ,1,3,Y,84,70,0,0,0,0,Missing,0,6,WD,Normal,271900,19,18
20,RH,69.18522068,8900,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,Gable,CompShg,HdBoard,HdBoard,0,TA,TA,CBlock,TA,TA,No,1056,0,0,1056,GasA,TA,Y,SBrkr,1056,0,0,1056,1,0,1,0,2,1,TA,5,Typ,0,1,Y,0,42,0,0,0,0,MnPrv,0,11,WD,Normal,107000,40,40
20,RL,70,9135,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,120,Gd,TA,PConc,Gd,TA,Av,340,0,1342,1682,GasA,Ex,Y,SBrkr,1700,0,0,1700,1,0,2,0,3,1,Gd,7,Typ,0,2,Y,192,23,0,0,0,0,Missing,0,5,WD,Normal,200000,3,3
20,RL,70,7763,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,0,TA,Gd,CBlock,TA,TA,No,504,0,319,931,GasA,TA,Y,SBrkr,1283,0,0,1283,1,0,1,0,3,1,TA,6,Typ,0,2,Y,0,0,0,0,0,0,Missing,0,10,WD,Normal,140000,46,28
20,RL,85,10182,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,420,Gd,TA,PConc,Ex,TA,Mn,1220,0,440,1660,GasA,Ex,Y,SBrkr,1660,0,0,1660,1,0,2,0,3,1,Gd,8,Typ,1,2,Y,322,50,0,0,0,0,Missing,0,5,New,Partial,290000,0,0
60,RL,70,11218,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,0,Gd,TA,PConc,Gd,TA,No,0,0,1055,1055,GasA,Ex,Y,SBrkr,1055,790,0,1845,0,0,2,1,3,1,Gd,8,Typ,1,2,Y,420,104,0,0,0,0,GdPrv,0,5,WD,Normal,189000,18,18
50,RL,152,12134,Pave,Missing,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,Gable,CompShg,Wd Sdng,Wd Sdng,0,Gd,TA,Wood,Gd,TA,Av,427,0,132,559,GasA,Gd,Y,SBrkr,1080,672,0,1752,0,0,2,0,4,1,TA,8,Typ,0,2,Y,325,12,0,0,0,0,Missing,0,6,WD,Normal,164000,22,5
30,RL,50,9340,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,Hip,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,TA,TA,No,344,0,328,672,GasA,TA,Y,SBrkr,672,0,0,672,1,0,1,0,2,1,TA,4,Typ,0,1,N,0,113,0,0,0,0,Missing,0,8,WD,Normal,113000,68,59
80,RL,60.77252799,10246,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,7.5,Gable,CompShg,VinylSd,VinylSd,0,TA,Gd,CBlock,TA,Gd,Av,648,0,0,648,GasA,Ex,Y,SBrkr,960,0,0,960,1,0,0,0,0.5,1,TA,3,Typ,0,1,Y,88,0,0,0,0,0,Missing,0,5,WD,Normal,145000,41,5
85,RL,69,10205,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,Gable,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,TA,TA,Av,784,0,141,925,GasA,TA,Y,SBrkr,999,0,0,999,1,0,1,0,3,1,TA,6,Typ,0,1,Y,150,72,0,0,0,0,Missing,0,5,WD,Normal,134500,44,44
20,RL,99,7094,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,0,TA,TA,CBlock,TA,TA,No,180,0,340,894,GasA,TA,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,TA,5,Typ,0,1,Y,0,0,0,0,0,0,MnPrv,0,5,WD,Normal,125000,41,41
90,RM,68,8930,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,Gable,CompShg,VinylSd,VinylSd,0,TA,TA,Slab,Missing,Missing,Missing,0,0,0,42,GasA,TA,Y,SBrkr,1318,584,0,1902,0,0,2,0,4,1,TA,8,Typ,0,2,Y,0,0,0,0,0,0,Missing,0,4,WD,Normal,112000,32,32
20,FV,72,8640,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,72,Gd,TA,PConc,Gd,TA,Mn,936,0,364,1300,GasA,Ex,Y,SBrkr,1314,0,0,1314,1,0,2,0,3,1,Gd,6,Typ,0,2,Y,135,112,0,0,0,0,Missing,0,9,New,Partial,229456,0,0
50,RM,52,6240,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,Gable,CompShg,AsbShng,AsbShng,0,TA,TA,Slab,Missing,Missing,Missing,0,0,0,42,GasA,Gd,N,SBrkr,672,240,0,912,0,0,1,0,2,1,TA,3,Typ,0,0,N,0,0,0,0,0,0,Missing,0,7,WD,Normal,80500,59,56
145,RM,21,1680,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,CemntBd,CmentBd,236,TA,TA,CBlock,TA,TA,No,0,0,672,672,GasA,TA,Y,SBrkr,672,546,0,1218,0,0,1,1,3,1,TA,7,Typ,0,0,N,201,0,0,0,0,0,Missing,0,4,WD,Abnorml,91500,35,35
20,RL,66,7800,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,CBlock,TA,TA,No,312,0,0,912,GasA,TA,Y,SBrkr,912,0,0,912,0,0,1,0,2,1,TA,5,Typ,0,1,Y,0,0,0,0,0,0,Missing,0,11,WD,Abnorml,115000,42,42
